subset,instrument,instrument_id,song_id,uuid4,noise_category
test,female singer,2,29,73c8a9a1-df5d-5e7d-fcfd-f63a132701ea,street
test,female singer,2,29,73c8a9a1-df5d-5e7d-fcfd-f63a132701ea,talking
test,female singer,2,29,73c8a9a1-df5d-5e7d-fcfd-f63a132701ea,white_noise
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,ambience
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,applause
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,bird
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,crowd
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,fan
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,microphone
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,rain
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,street
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,talking
test,violin,7,129,73fa2cf6-aa4c-5181-fae9-42e6174adc3b,white_noise
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,ambience
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,applause
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,bird
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,crowd
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,fan
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,microphone
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,rain
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,street
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,talking
test,female singer,2,30,745e199b-1f58-5083-fc18-87f0fec8b3b9,white_noise
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,ambience
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,applause
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,bird
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,crowd
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,fan
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,microphone
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,rain
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,street
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,talking
validation,tenor saxophone,5,220,745fab06-96a8-5a55-fc6a-97adf070f48c,white_noise
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,ambience
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,applause
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,bird
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,crowd
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,fan
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,microphone
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,rain
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,street
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,talking
test,female singer,2,38,751a8840-462e-5159-fe34-c35f823d93d4,white_noise
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,ambience
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,applause
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,bird
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,crowd
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,fan
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,microphone
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,rain
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,street
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,talking
test,trumpet,6,97,75799a5c-3c45-5f4f-ff03-08cfde211156,white_noise
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,ambience
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,applause
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,bird
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,crowd
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,fan
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,microphone
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,rain
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,street
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,talking
test,female singer,2,34,75a0d997-c632-534b-f9d7-d8ec00d2ec3c,white_noise
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,ambience
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,applause
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,bird
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,crowd
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,fan
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,microphone
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,rain
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,street
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,talking
training,tenor saxophone,5,185,7700c216-cff0-5916-f758-d62ab0b7b6c4,white_noise
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,ambience
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,applause
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,bird
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,crowd
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,fan
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,microphone
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,rain
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,street
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,talking
training,piano,4,165,77135f19-95fe-542c-fd87-a1538146cf9f,white_noise
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,ambience
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,applause
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,bird
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,crowd
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,fan
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,microphone
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,rain
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,street
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,talking
test,trumpet,6,96,7780af54-1934-57bb-f619-5ce9906aec9c,white_noise
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,ambience
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,applause
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,bird
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,crowd
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,fan
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,microphone
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,rain
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,street
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,talking
test,tenor saxophone,5,85,77b92f2b-b358-55ee-f590-ce6cdef68e8c,white_noise
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,ambience
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,applause
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,bird
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,crowd
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,fan
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,microphone
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,rain
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,street
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,talking
validation,distorted electric guitar,1,204,780d9915-6be9-51d8-f923-6b3d5e0e19a6,white_noise
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,ambience
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,applause
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,bird
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,crowd
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,fan
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,microphone
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,rain
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,street
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,talking
training,clarinet,0,140,788c92bf-532e-5256-f9d0-3dc16d9ebfe6,white_noise
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,ambience
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,applause
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,bird
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,crowd
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,fan
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,microphone
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,rain
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,street
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,talking
test,piano,4,78,78f0074f-776e-5ff0-f34e-732cdd9b9727,white_noise
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,ambience
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,applause
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,bird
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,crowd
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,fan
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,microphone
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,rain
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,street
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,talking
test,distorted electric guitar,1,22,7905e950-be66-55e9-f5eb-da2dfe8c3315,white_noise
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,ambience
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,applause
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,bird
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,crowd
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,fan
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,microphone
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,rain
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,street
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,talking
validation,violin,7,224,792dcbd5-153f-527e-ffe3-5aff13a9419b,white_noise
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,ambience
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,applause
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,bird
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,crowd
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,fan
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,microphone
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,rain
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,street
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,talking
validation,clarinet,0,201,792dfcdb-4d0f-507d-f82e-7ef5602a7055,white_noise
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,ambience
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,applause
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,bird
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,crowd
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,fan
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,microphone
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,rain
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,street
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,talking
validation,trumpet,6,221,79e0177a-3c89-52f0-f07f-0873f64c69f0,white_noise
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,ambience
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,applause
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,bird
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,crowd
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,fan
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,microphone
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,rain
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,street
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,talking
test,violin,7,121,7a237736-e78e-5fb6-fd2c-a15b88c09fb6,white_noise
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,ambience
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,applause
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,bird
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,crowd
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,fan
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,microphone
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,rain
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,street
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,talking
test,piano,4,77,7a5e6bf8-51ac-575c-f2ec-2eea17847d13,white_noise
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,ambience
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,applause
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,bird
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,crowd
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,fan
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,microphone
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,rain
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,street
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,talking
test,clarinet,0,17,7aac542d-bc94-519f-f873-7aed35d72645,white_noise
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,ambience
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,applause
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,bird
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,crowd
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,fan
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,microphone
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,rain
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,street
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,talking
validation,tenor saxophone,5,220,7b34f4fd-1d4a-593c-f7de-abcfc209eabe,white_noise
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,ambience
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,applause
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,bird
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,crowd
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,fan
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,microphone
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,rain
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,street
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,talking
test,violin,7,133,7b508ab1-7cfc-5f01-f67b-21b37038df94,white_noise
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,ambience
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,applause
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,bird
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,crowd
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,fan
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,microphone
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,rain
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,street
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,talking
test,distorted electric guitar,1,27,7b615c6a-ac6d-5d81-f1e4-16d9ce96e013,white_noise
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,ambience
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,applause
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,bird
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,crowd
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,fan
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,microphone
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,rain
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,street
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,talking
training,tenor saxophone,5,185,7b8791e0-8161-59ad-f207-b770eec262c2,white_noise
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,ambience
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,applause
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,bird
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,crowd
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,fan
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,microphone
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,rain
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,street
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,talking
test,tenor saxophone,5,87,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,white_noise
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,ambience
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,applause
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,bird
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,crowd
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,fan
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,microphone
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,rain
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,street
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,talking
test,trumpet,6,115,7c3e7bcb-32b7-5a23-f44f-bb0841741aa0,white_noise
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,ambience
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,applause
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,bird
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,crowd
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,fan
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,microphone
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,rain
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,street
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,talking
test,female singer,2,38,7c405255-5fb6-5bb5-f724-32fb4287880f,white_noise
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,ambience
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,applause
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,bird
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,crowd
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,fan
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,microphone
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,rain
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,street
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,talking
training,clarinet,0,139,7c416d4b-2645-5033-f0fd-39aec452f809,white_noise
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,ambience
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,applause
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,bird
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,crowd
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,fan
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,microphone
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,rain
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,street
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,talking
test,female singer,2,30,7c46cf07-3136-56d4-f5dc-9b187e47406b,white_noise
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,ambience
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,applause
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,bird
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,crowd
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,fan
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,microphone
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,rain
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,street
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,talking
validation,piano,4,217,7d42825c-e63b-5464-f016-3555e4e75eca,white_noise
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,ambience
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,applause
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,bird
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,crowd
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,fan
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,microphone
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,rain
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,street
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,talking
test,distorted electric guitar,1,25,7d577cf9-ecfd-5c3f-f368-8bfb39b26125,white_noise
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,ambience
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,applause
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,bird
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,crowd
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,fan
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,microphone
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,rain
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,street
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,talking
test,trumpet,6,102,7d5c3e55-fff0-5d23-fc76-c05a6e9767ce,white_noise
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,ambience
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,applause
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,bird
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,crowd
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,fan
test,clarinet,0,14,7d600bb4-8342-52b4-f7d4-f8c62531d613,microphone
